d w z t
692 4324 9 0
692 4321 9 0
692 2339 9 1
692 1584 9 0
692 1584 9 1
692 4325 9 1
692 1584 9 1
692 1584 9 0
692 1584 9 1
692 7106 9 0
692 5012 9 0
692 1584 9 0
692 4319 9 0
692 1584 9 0
692 4320 9 0
692 4319 9 0
692 3834 9 0
692 7106 9 1
692 6246 9 1
692 1740 0 3
692 1584 9 1
692 5008 9 1
692 4319 9 1
692 8379 9 1
692 2781 9 1
692 1584 9 1
692 1584 9 1
692 4319 9 1
692 1584 9 0
692 1584 9 0
692 1584 9 0
692 1584 9 1
692 4319 9 1
692 6248 9 1
692 1584 9 0
692 4323 9 1
692 1584 9 1
692 1584 9 1
692 1584 9 0
692 1739 9 1
692 5466 9 0
692 1584 9 0
692 4319 9 0
692 1739 9 1
692 6246 9 1
692 4319 9 1
692 7106 9 1
692 4319 9 0
692 1584 9 0
692 1584 9 1
692 5014 9 1
692 5008 3 2
692 4319 9 1
692 6246 9 0
692 4323 9 1
692 5013 9 0
692 1584 9 1
692 5463 9 1
692 4320 9 0
692 4324 9 1
692 1584 9 0
692 1584 9 1
692 1584 9 1
692 1584 9 1
692 4319 9 1
692 1584 9 1
692 5462 9 0
692 1584 9 1
692 1739 9 0
692 1584 9 1
692 2341 9 1
692 1584 9 0
692 1584 9 0
692 4325 9 1
692 5009 9 0
692 1584 9 0
692 1584 9 0
692 1584 9 0
692 4319 9 1
692 4324 9 1
692 1739 9 1
692 1584 9 1
692 1584 9 0
692 1584 9 1
692 6246 9 0
692 5008 9 1
692 2343 9 1
692 4324 9 1
692 5008 9 0
692 4319 9 1
692 5014 9 0
692 4324 9 0
692 4319 9 1
692 1739 9 0
692 5012 9 1
692 4325 9 1
692 1584 9 1
692 4319 9 0
692 1584 9 1
692 1584 9 0
692 5008 9 1
692 1584 9 1
692 7112 9 1
692 1584 9 0
692 4319 9 0
692 1584 9 1
692 6246 9 0
692 1584 9 0
692 1584 9 0
692 6246 9 0
692 4320 9 0
692 4319 9 1
692 1584 9 1
692 2781 9 1
692 2339 9 0
692 1584 9 0
692 5008 3 2
692 7111 9 0
692 1739 9 0
692 5008 9 0
692 2344 9 1
692 4319 9 1
692 1584 9 0
692 1739 9 0
692 6246 9 1
692 2783 9 1
692 1584 9 1
692 1584 9 1
692 5008 9 0
692 4319 9 0
692 1584 9 1
692 1584 9 0
692 2985 3 2
692 1745 0 3
692 4324 9 0
692 6249 9 1
692 5008 9 1
692 1584 9 0
692 4319 9 0
692 5010 9 1
692 1584 9 4
692 5462 9 1
692 4319 9 1
692 4319 9 0
692 8381 9 1
692 1584 9 0
692 5008 9 1
692 4319 9 1
692 4319 9 1
692 4319 9 1
692 1584 9 1
692 1584 9 1
692 4319 9 0
692 4321 9 0
692 1584 9 1
692 5462 9 1
692 1584 9 0
692 5462 9 1
692 1584 9 1
692 1584 9 0
692 1584 9 1
692 5465 9 0
692 5010 9 1
692 1584 9 1
692 6247 9 1
692 4319 9 0
692 1584 9 1
692 1584 9 1
692 5008 9 0
692 5468 9 1
692 1584 9 1
692 7106 9 0
692 1584 9 0
692 4319 9 1
692 4321 9 0
692 1584 9 0
692 1584 9 1
692 7106 9 1
692 4319 9 0
692 4325 9 0
692 2339 9 1
692 1584 9 1
692 5011 9 0
692 5008 9 4
692 1584 9 1
692 2421 9 1
692 1745 0 3
692 1584 9 0
692 5008 3 2
692 1585 9 0
692 4325 9 0
692 5466 9 1
692 1584 9 1
692 1584 9 1
692 7106 9 0
692 5008 9 1
692 6246 9 0
692 1584 9 1
692 1584 9 1
692 1741 0 3
692 4319 9 0
692 1584 9 0
692 1584 9 1
692 5008 9 0
692 1744 0 3
692 1584 9 1
692 1584 9 1
692 1742 9 1
692 2781 9 1
692 1584 9 0
692 5008 9 1
153 2566 3 1
153 1741 0 5
153 5574 3 0
153 3625 3 0
153 2575 3 1
153 1744 0 5
153 2579 3 1
153 4297 6 4
153 4297 3 0
153 2575 3 1
153 2242 3 0
153 1739 3 0
153 3629 3 0
153 1739 3 0
153 2575 3 1
153 4303 6 4
153 2581 3 1
153 4297 3 1
153 2566 3 0
153 1744 0 5
153 2581 3 0
153 2236 4 2
153 1827 2 3
153 4297 6 4
153 4298 3 1
153 1742 0 5
153 2575 3 0
153 4299 3 0
153 5641 4 2
153 4302 3 0
153 2575 3 0
153 4297 3 0
153 1739 3 0
153 4297 6 4
153 1763 3 1
153 5574 3 0
153 1739 3 0
153 4297 3 0
153 4300 6 4
153 1762 6 4
153 2577 3 1
153 4045 3 0
153 2575 3 0
153 1745 0 5
153 1762 6 4
153 1762 6 4
153 2575 3 0
153 1688 3 1
153 2577 3 1
153 4087 3 1
153 2575 3 0
153 2575 3 1
153 1827 3 0
153 4297 6 4
153 2566 3 0
153 2575 3 0
153 1691 3 1
153 2575 3 1
153 5896 3 0
153 4297 6 4
153 2575 3 1
153 5575 3 1
153 2581 3 0
153 1740 0 5
153 1739 3 1
153 2575 3 1
153 2575 3 1
153 2575 3 0
153 5645 6 4
153 2570 3 0
153 2575 3 1
153 5898 3 0
153 4044 3 1
153 2568 3 1
153 2578 3 0
153 2575 3 1
153 1830 3 0
153 4298 3 0
153 5594 3 1
153 4297 3 0
153 2575 3 1
153 4297 3 1
153 4283 3 1
153 1768 6 4
153 2575 3 0
153 2575 3 1
153 4301 3 0
153 1743 0 5
153 2238 6 4
153 1762 6 4
153 4282 3 0
153 1739 3 1
153 1762 6 4
153 2575 6 4
153 7768 3 1
153 4297 6 4
153 4299 3 0
153 4301 3 0
153 4297 3 0
153 4303 3 0
153 2580 3 0
153 4300 6 4
153 4088 3 1
153 1741 0 5
153 2575 3 0
153 1739 3 1
153 1739 3 0
153 4297 3 0
153 2575 6 4
153 4946 3 1
153 2575 3 0
153 2578 3 0
153 2566 3 1
153 2575 3 0
153 2575 3 1
153 4041 3 1
153 1828 3 1
153 62 3 1
153 1827 6 4
153 1739 3 0
153 1762 6 4
153 2575 3 0
153 1739 3 0
153 2575 3 1
153 4301 3 1
153 4297 6 4
153 1829 6 4
153 2575 3 0
153 2575 3 1
153 2578 3 1
153 2576 3 0
153 4297 6 4
153 5798 6 4
153 5589 6 4
153 2580 3 0
153 2575 3 0
153 2579 3 1
153 2575 3 0
153 2580 3 0
153 2566 3 1
153 5579 3 0
153 8533 6 4
153 60 3 0
153 5574 3 1
153 4303 6 4
153 4085 3 0
153 1741 0 5
153 2575 3 0
153 4084 6 4
153 2578 3 1
153 2575 6 4
153 1739 3 0
153 2577 3 1
153 2576 3 0
153 4297 6 4
153 4297 6 4
153 5895 6 4
153 4303 6 4
153 1744 0 5
153 2575 3 0
153 4297 3 0
153 7768 3 1
153 2576 3 0
1009 5840 1 1
1009 5840 1 0
1009 5840 1 0
1009 5840 1 0
1009 5840 1 0
1009 1748 1 0
1009 5840 1 0
1009 5840 1 0
1009 5840 1 0
1009 5840 1 0
1009 5840 1 1
1009 5840 1 0
1009 5840 1 0
1009 1748 1 0
1009 5840 1 1
1009 5840 1 0
1009 1748 1 0
1009 5840 1 0
1009 5840 1 1
1009 5840 1 0
1009 1748 1 0
1009 5840 1 0
1009 5840 1 0
1009 5840 1 0
1009 1748 1 1
1009 5840 1 0
1009 1748 1 0
1009 5840 1 0
1009 5840 1 0
1009 5840 1 0
1009 5840 1 0
1009 5840 1 0
1009 5840 1 0
1009 5840 1 0
1009 5840 1 0
1009 5840 1 0
1009 5840 1 0
1009 5840 1 1
1009 5840 1 0
1009 5840 1 0
1009 5840 1 0
1009 5840 1 0
1009 1748 1 0
198 4590 3 2
198 2863 3 2
198 2867 3 2
198 6737 3 2
198 1744 0 4
198 1648 3 2
198 8539 3 2
198 8535 3 0
198 6819 3 2
198 1744 0 1
198 8538 3 2
198 1743 0 1
198 6819 3 2
198 6820 3 0
198 1646 3 2
198 8536 3 0
198 1743 0 3
198 8537 3 2
198 8540 3 2
198 1739 3 2
198 1741 0 4
198 1745 0 1
198 8535 3 2
198 3968 3 2
198 8535 3 2
198 8538 3 2
198 6741 3 2
198 8537 3 0
198 1739 3 2
198 5851 3 2
198 6654 3 2
198 2867 3 2
198 1742 0 4
198 3935 3 2
198 3936 3 2
198 2866 3 0
198 3972 3 2
198 4319 3 0
198 1739 0 1
198 8535 3 0
198 8359 3 2
198 3934 3 2
198 4320 0 4
198 2866 3 2
198 2187 3 0
198 5850 3 2
198 1743 0 1
198 1740 0 1
198 1741 0 3
198 8541 3 2
198 1646 3 2
198 1739 0 3
198 2863 3 0
198 8535 3 2
198 6821 3 2
198 1739 3 2
198 4325 0 1
198 1739 0 1
198 3748 3 2
198 8536 3 2
198 1745 0 4
198 1740 0 1
198 1739 3 2
198 8540 3 0
198 3746 3 0
198 6735 3 0
198 5014 3 2
198 1743 0 4
198 1740 0 1
198 1739 3 2
198 1742 0 1
198 1744 0 1
198 1739 3 2
198 1740 0 1
198 8358 3 2
198 8541 3 2
198 1652 3 2
198 8356 3 0
198 8537 3 2
198 6821 3 0
198 1745 0 1
198 1739 0 1
198 5008 3 2
198 6820 3 2
198 6735 3 2
198 8541 3 2
198 1742 0 4
198 1740 0 1
198 1740 0 1
198 1741 0 1
198 4321 0 4
198 1739 3 2
198 8539 3 2
198 8540 3 2
198 1739 0 1
198 7687 3 2
198 6740 3 0
198 8540 3 2
198 3938 3 2
198 4586 3 2
198 2864 3 2
198 6824 3 2
198 1744 0 1
198 3935 3 2
198 1739 0 1
198 1739 0 3
198 2184 3 2
198 4592 3 2
198 6819 3 2
198 1739 3 0
198 3747 3 2
198 4319 3 2
198 5011 3 2
198 2201 3 0
198 1740 0 4
198 1742 0 3
198 1743 0 1
198 1745 0 4
198 8535 3 2
198 1741 0 1
198 3936 3 2
198 1742 0 4
198 1743 0 1
198 8540 3 2
198 6822 3 2
198 1739 3 2
198 6656 3 2
198 3966 3 0
198 8540 3 0
198 4322 0 3
198 7689 3 2
198 8539 3 2
198 6821 3 2
198 6819 3 2
198 6823 3 2
198 3967 0 1
198 8535 3 2
198 8535 3 2
198 5852 3 2
198 8538 3 0
198 6822 3 2
198 3933 3 2
198 8541 3 2
198 1739 3 0
198 1739 3 2
198 1739 0 3
198 8535 3 2
198 3971 3 2
198 6825 3 0
198 2185 3 2
198 6822 0 4
198 7691 3 2
198 6819 3 0
198 5849 3 2
198 3933 3 2
198 1647 3 2
198 1743 0 4
198 1745 0 3
198 6821 3 2
198 3745 3 0
198 8539 3 2
198 6822 3 0
198 2197 3 2
198 4323 0 1
1031 2863 3 0
1031 2514 3 0
1031 4586 3 0
1031 6897 3 0
1031 2566 3 0
1031 3815 3 0
1031 4586 3 0
1031 1773 3 0
1031 3468 3 0
1031 4355 3 0
1031 1646 3 0
1031 1646 3 0
1031 3820 3 0
1031 1919 3 0
1031 1646 3 0
1031 3186 3 0
1031 2781 3 0
1031 6654 3 0
1031 2108 3 0
1031 1773 3 0
1031 1646 3 0
1031 1773 3 0
1031 5661 3 0
1031 3224 3 0
1031 1646 3 0
1031 1848 3 0
1031 2365 3 0
1031 1773 3 0
1031 3815 3 0
1031 1646 3 0
1031 2367 3 0
1031 2197 3 0
1031 1849 3 0
1031 1739 3 0
1031 1773 3 0
1031 2873 3 0
1031 3815 3 0
1031 2057 3 0
1031 1646 3 0
1031 5660 3 0
1031 1777 3 0
1031 1646 3 0
1031 2516 3 0
1031 4586 3 0
1031 4353 3 0
1031 4032 3 0
1031 2054 3 0
1031 6265 3 0
1031 3465 3 0
1031 1739 3 0
1031 1646 3 0
1031 5574 3 0
1031 1646 3 0
1031 1773 3 0
1031 6897 3 0
1031 1646 3 0
1031 4353 3 0
1031 4586 3 0
1031 2339 3 0
1031 8491 3 0
1031 5574 3 0
1031 1775 3 0
1031 6265 3 0
1031 2873 3 0
1031 1646 3 0
1031 1743 0 1
1031 5574 3 0
1031 6819 3 0
1031 1924 3 0
1031 1646 3 0
1031 7861 3 0
1031 1785 3 0
1031 2878 3 0
1031 4282 3 0
1031 4589 3 0
1031 1646 3 0
1031 1773 3 0
1031 4357 3 0
1031 6820 3 0
1031 7861 3 0
1031 1773 3 0
1031 1773 3 0
1031 1646 3 0
1031 3238 3 0
1031 7709 3 0
1031 7861 3 0
1031 1646 3 0
1031 7709 3 0
1031 3192 3 0
1031 1777 3 0
1031 1646 3 0
1031 4353 3 0
1031 2781 3 0
1031 2876 3 0
1031 1739 3 0
1031 5580 3 0
1031 1739 3 0
1031 1739 3 0
1031 6819 3 0
1031 2568 3 0
1031 2366 3 0
1031 1646 3 0
1031 3506 3 0
1031 1646 3 0
1031 1646 3 0
1031 1646 3 0
1031 1646 3 0
1031 7861 3 0
1031 2569 3 0
1031 1646 3 0
1031 1739 3 0
1031 1646 3 0
1031 4353 3 0
1031 1646 3 0
1031 3186 3 0
1031 1646 3 0
1031 3191 3 0
1031 1646 3 0
1031 1646 3 0
1031 1773 3 0
1031 4226 3 0
1031 1646 3 0
1031 6898 3 0
1031 6654 3 0
1031 1646 3 0
1031 3238 3 0
1031 1646 3 0
1031 1646 3 0
1031 3465 3 0
1031 5575 3 0
1031 1740 0 2
1031 1646 3 0
1031 1646 3 0
1031 1646 3 0
1031 2339 3 0
1031 4586 3 0
1031 3703 3 0
1031 1646 3 0
1031 1646 3 0
1031 1646 3 0
1031 7709 3 0
1031 2054 3 0
1031 1646 3 0
1031 3243 3 0
1031 1646 3 0
1031 7862 3 0
1031 7863 3 0
1031 1646 3 0
1031 1646 3 0
1031 1646 3 0
1031 1646 3 0
1031 1646 3 0
1031 2879 3 0
1031 7861 3 0
1031 1646 3 0
1031 1646 3 0
1031 3506 3 0
1031 2199 3 0
1031 1646 3 0
1031 1773 3 0
1031 1646 3 0
1031 1646 3 0
1031 1783 3 0
1031 1776 3 0
1031 1646 3 0
1031 1646 3 0
1031 2783 3 0
1031 4229 3 0
1031 2365 3 0
1031 7861 3 0
1031 7861 3 0
1031 2873 3 0
1031 1773 3 0
1031 2060 3 0
1031 6654 3 0
1031 2197 3 0
1031 1646 3 0
1031 1646 3 0
1031 1646 3 0
1031 6897 3 0
1031 1646 3 0
1031 1646 3 0
1031 3154 3 0
1031 1646 3 0
1031 4358 3 0
1031 1646 3 0
1031 5924 3 0
1031 4226 3 0
1031 1739 3 0
1031 1923 3 0
974 5072 3 0
974 5924 3 0
974 4272 3 0
974 6186 3 0
974 3709 3 0
974 7927 3 0
974 5354 3 0
974 7939 3 0
974 4993 3 0
974 8564 3 0
974 683 1 2
974 5354 3 0
974 5354 3 0
974 7939 3 0
974 5003 9 1
974 7979 3 0
974 6186 3 0
974 4101 3 0
974 4993 3 0
974 5148 3 0
974 5003 3 0
974 2145 3 0
974 6797 3 0
974 3703 3 0
974 6006 3 0
974 4916 3 0
974 5790 3 0
974 2625 3 0
974 1358 3 0
974 1358 3 0
974 60 3 0
974 444 3 0
974 4993 3 0
974 4401 3 0
974 4401 3 0
974 1929 3 0
974 8537 3 0
974 1056 3 0
974 6363 3 0
974 7206 3 0
974 5150 3 0
974 1085 6 3
974 60 3 0
974 4401 3 0
974 3860 3 0
974 7656 3 0
974 670 3 0
974 5312 3 0
974 6006 3 0
974 5790 3 0
974 219 3 0
974 1929 3 0
974 8598 3 0
974 6033 3 0
974 4993 3 0
974 8535 3 0
974 7927 3 0
974 2006 3 0
974 5924 3 0
974 5354 3 0
974 270 3 0
974 4993 3 0
974 4993 3 0
974 2625 3 0
974 2145 3 0
974 4101 3 0
974 209 3 0
974 5003 3 0
974 209 3 0
974 60 3 0
974 4403 3 0
974 1739 3 0
974 3186 3 0
974 2651 3 0
974 279 1 2
974 8598 3 0
974 8535 3 0
974 5790 3 0
974 7206 3 0
974 5354 3 0
974 5924 3 0
974 5072 3 0
974 897 3 0
974 218 3 0
974 4996 3 0
974 544 3 0
974 4401 1 2
974 6924 3 0
974 5354 3 0
974 4993 3 0
974 7927 3 0
974 2625 3 0
974 5072 3 0
974 8598 3 0
974 118 3 0
974 4401 3 0
974 5924 3 0
775 1740 0 0
775 1458 15 1
775 7168 15 1
775 1458 15 3
775 7238 3 4
775 1740 0 0
775 1745 0 0
775 3002 15 1
775 1743 0 2
775 1458 15 1
775 6862 0 0
775 1741 0 0
775 1741 0 2
775 1741 0 0
775 1458 15 1
775 1740 0 0
775 1464 15 1
775 1458 15 1
775 1745 0 0
775 1742 0 0
775 1742 0 0
775 1458 15 1
775 1744 0 0
775 1743 0 2
775 1458 15 1
775 7240 15 1
775 1739 15 1
775 1740 0 2
775 4591 15 1
775 1743 0 0
775 1739 0 0
775 6433 0 2
775 1739 0 0
775 1741 0 0
775 1739 0 0
775 1458 15 1
775 1742 0 0
775 2785 0 2
775 1742 0 0
775 6337 15 1
775 2873 15 3
775 8077 15 1
775 1744 0 0
775 1742 0 0
775 6844 3 4
775 6339 15 1
775 1741 0 0
775 1741 0 2
775 1745 0 0
775 6503 3 4
775 1744 0 0
775 1741 0 0
775 1458 15 1
775 1458 15 1
775 1740 0 2
775 7242 3 4
775 1742 0 0
775 2787 15 1
775 1745 0 0
775 1741 0 0
775 1745 0 2
775 1742 0 0
775 1742 0 0
775 6659 15 1
775 1739 0 0
775 1458 15 1
775 1744 0 0
775 1744 0 0
775 1743 0 2
775 1458 15 1
775 1744 0 0
775 6436 15 1
775 1739 0 0
775 7242 0 0
775 1745 0 0
775 1742 0 0
775 1458 15 1
775 1459 0 0
775 1741 0 0
775 1458 15 1
775 1458 15 1
775 7165 15 1
775 1740 0 0
775 1458 15 1
775 1745 0 0
775 7240 15 1
775 1458 15 1
775 1745 0 0
775 1458 15 1
775 1740 0 0
775 6657 0 0
775 1743 0 0
775 1458 15 1
775 1739 0 2
775 1739 0 0
775 1740 0 0
775 1458 15 1
775 1740 0 0
775 2786 0 0
775 1458 15 1
775 1745 0 2
775 1745 0 0
775 1741 0 0
775 1741 0 0
775 1739 0 2
775 4586 0 0
775 1744 0 0
775 1458 15 1
775 8079 15 1
775 1740 0 0
775 6656 15 1
775 1739 0 0
775 5664 15 3
775 1744 0 2
775 7242 15 3
775 2879 3 4
775 1739 0 0
775 6897 15 1
775 1744 0 0
775 1740 0 0
775 2876 15 1
775 1739 0 2
775 1743 0 0
775 1744 0 0
775 3000 15 1
775 1458 15 1
775 1742 0 0
775 2069 15 1
775 1739 3 4
775 1458 15 1
775 1744 0 2
775 4105 15 1
775 2873 15 1
775 1742 0 0
775 1744 0 0
775 1739 0 0
775 1743 0 0
775 1463 0 0
775 1745 0 2
775 7166 15 1
775 1740 0 2
775 1743 0 0
775 1740 0 0
775 6247 0 2
775 1743 0 2
775 1740 0 0
775 1458 15 1
775 6848 15 1
775 1458 15 1
775 2787 15 1
775 1464 0 2
775 1739 0 0
775 2783 0 5
775 1743 0 0
775 1458 15 1
775 2781 3 4
775 1739 0 0
775 8078 15 1
775 7238 0 2
775 1458 15 1
775 1739 0 0
775 1739 0 2
775 7241 15 1
775 7238 3 4
775 1739 0 0
775 1458 15 1
775 1743 0 0
775 1742 0 0
775 7243 15 1
775 1458 15 1
775 6248 15 3
775 1742 0 0
775 1740 0 0
775 1739 0 2
775 7244 3 4
775 1744 0 0
775 1744 0 2
775 1741 0 0
775 1745 0 0
775 1458 15 3
775 1458 15 1
775 1740 0 5
775 7244 0 0
775 1460 0 0
775 2879 15 1
775 1739 0 0
775 1458 15 1
775 2784 0 0
775 8080 15 3
775 4587 15 1
775 1743 0 2
775 1742 0 0
775 1741 0 2
775 1742 0 0
775 1742 0 0
775 1739 0 2
775 1739 0 0
775 1739 0 0
775 7170 15 1
775 1458 15 1
775 5660 15 1
775 7034 0 2
775 1739 3 4
775 1744 0 0
775 1745 0 0
775 6501 15 1
775 1739 0 0
775 1739 0 2
775 1741 0 0
775 1458 15 1
775 6437 15 1
775 1743 0 0
775 1744 0 0
775 1743 0 0
775 4105 15 1
775 1745 0 0
775 1741 0 0
775 6502 15 1
775 3004 3 4
775 3003 15 1
775 1741 0 2
775 1739 0 0
775 1458 15 1
775 1742 0 0
775 1462 15 1
775 1742 0 2
775 1739 0 0
775 1743 0 2
775 1742 0 2
775 1458 15 1
775 5661 15 1
775 1741 0 0
775 1739 15 1
775 1745 0 0
775 1458 15 1
775 1458 15 1
775 1743 0 0
775 6431 15 1
775 1462 0 0
775 1740 0 0
775 1744 0 0
775 1744 0 0
775 6499 15 1
775 1458 15 1
775 1739 0 2
775 1745 0 0
775 1458 15 1
775 1745 0 0
775 1744 0 0
775 1741 0 0
775 7167 3 4
775 2784 15 1
775 1742 0 0
775 1458 15 1
775 1743 0 0
775 1458 15 1
775 1739 0 0
775 6844 15 3
775 7520 0 0
775 7243 15 1
775 1745 0 0
775 1739 0 0
775 1459 0 0
775 1742 0 0
775 1739 0 0
775 1739 0 0
775 1458 15 1
775 1739 0 5
775 1458 15 1
775 1745 0 0
775 1741 0 2
775 1458 15 1
775 1739 0 0
775 7514 15 1
775 1742 0 0
775 6340 15 1
775 1739 0 0
775 1740 0 0
775 1744 0 0
775 1743 0 0
775 1744 0 2
775 1741 0 0
775 7516 15 1
775 1458 15 1
775 4109 15 1
775 2067 0 0
775 1464 0 2
775 6845 15 1
775 4590 15 1
775 1739 0 5
775 1741 0 0
775 6432 15 1
775 1745 0 2
775 1740 0 2
775 7243 15 1
775 1461 15 1
775 1458 15 1
775 1743 0 2
775 1461 0 2
775 1458 15 1
775 6846 15 1
775 1739 0 0
775 1740 0 2
775 1742 0 2
775 1742 0 0
775 7036 15 1
775 6859 0 0
775 1745 0 0
775 1741 0 2
775 1743 0 0
775 1458 15 1
775 1458 15 1
775 1739 3 4
775 1740 0 0
775 1458 15 1
775 1739 0 2
775 6432 15 3
775 7238 15 3
775 1743 0 0
775 2875 15 1
775 1458 15 1
775 1745 0 0
775 1458 15 1
775 1458 15 1
775 1742 0 0
775 1743 0 0
775 6857 3 4
775 7244 15 1
775 1739 0 0
775 1739 0 0
775 6655 15 1
775 1463 15 1
775 2877 0 0
775 1739 0 0
775 1458 15 1
775 6434 15 3
775 1739 0 0
775 1743 0 2
775 1740 0 2
775 7241 0 2
775 1458 15 1
775 2878 15 1
775 1739 0 0
775 1740 0 0
775 1742 0 2
775 1739 3 4
775 7170 15 1
775 1458 15 1
775 1745 0 2
775 1742 0 0
775 1744 0 0
775 1458 15 1
775 1740 0 0
775 1739 0 0
775 1458 15 1
775 1741 0 0
775 1745 0 2
775 1741 0 0
775 1740 0 0
775 1740 0 0
775 2065 15 1
775 1744 0 0
775 5666 15 1
775 1739 0 0
775 1742 0 2
775 1458 15 1
775 1742 0 0
775 6431 0 0
775 4106 15 3
775 1742 0 0
775 1743 0 0
775 1745 0 0
775 1743 0 0
775 7515 0 0
775 1743 0 2
775 1458 15 3
775 1743 0 5
775 1458 15 1
775 1745 0 0
775 1458 15 1
775 1458 15 1
775 6899 15 1
775 1745 0 0
775 1741 0 0
775 1458 15 1
775 4110 15 1
775 1739 0 2
775 1463 3 4
775 2782 0 2
775 1745 0 0
775 1740 0 0
775 1739 0 0
775 1458 15 1
775 1458 15 1
775 1745 0 0
775 1458 15 3
775 1462 15 1
775 3001 15 1
775 1739 0 0
775 6433 15 3
775 1743 0 0
775 1743 0 0
775 1462 0 0
775 4109 15 3
775 1742 0 2
775 1741 0 0
775 1458 15 1
775 1745 0 0
775 8076 15 1
775 1740 0 0
775 1460 15 1
775 1743 0 2
775 6898 15 1
775 1739 0 0
775 2786 15 1
775 6504 15 1
775 1740 0 0
775 1458 15 1
775 7035 15 1
775 1741 0 0
775 1744 0 0
775 1739 0 0
775 4106 15 1
775 1741 0 0
775 1741 0 0
775 7167 15 1
775 1741 0 0
775 2070 0 0
775 1743 0 2
775 1743 0 0
775 6849 0 5
775 1458 15 1
775 1458 15 1
775 6901 15 1
775 1745 0 2
775 6436 15 1
775 1743 0 2
775 1742 0 2
775 4108 15 1
775 1743 0 2
775 1458 15 1
775 1745 0 0
775 7240 15 1
775 6246 0 0
775 1739 0 0
775 1458 15 1
775 1458 15 1
775 1463 15 1
775 1458 15 1
775 1458 15 3
775 1458 15 1
775 1458 15 1
775 2874 15 1
775 6336 15 1
775 1745 0 0
775 1458 15 1
775 1458 15 1
775 4107 15 1
775 7168 15 1
775 1739 0 0
775 1458 15 1
775 6858 0 0
775 1458 15 1
775 1744 0 2
775 1743 0 0
775 1745 0 0
775 1742 0 2
775 1458 15 1
775 1744 0 0
775 1745 0 0
775 1741 0 0
775 4588 15 1
775 1741 0 2
775 1458 15 1
775 1744 0 2
775 1740 0 0
775 1744 0 2
775 1460 3 4
775 1740 0 0
775 1745 0 0
775 1743 0 0
775 1740 0 0
775 1458 15 1
775 1740 0 0
775 5663 15 1
775 1458 15 1
775 1742 0 2
775 1745 0 0
775 1461 15 1
775 1742 0 0
775 1458 15 1
775 1740 0 0
775 1462 15 1
775 7169 15 1
775 6850 0 2
775 2781 3 4
775 1458 15 1
775 1459 15 1
775 7243 15 1
775 1741 0 0
775 1742 0 0
775 6900 15 1
775 6861 0 0
775 1740 0 0
775 1740 0 0
775 1458 15 1
775 6437 15 1
775 1458 15 1
775 1458 15 1
775 1458 15 3
775 7169 15 1
775 6900 15 1
775 1458 15 1
775 1741 0 0
775 1739 0 2
775 1744 0 0
775 7240 15 1
775 1739 0 0
775 1744 0 0
775 2875 15 1
775 1743 0 0
775 1739 0 0
775 6898 15 1
775 1745 0 0
775 7165 15 1
775 1741 0 0
775 1740 0 2
775 1458 15 1
775 1458 15 3
775 2876 15 1
775 7518 0 0
775 1742 0 2
775 7517 15 1
775 1744 0 0
775 1458 15 1
775 1743 0 2
775 1744 0 0
775 1743 0 0
775 1744 0 0
775 1740 0 0
775 2071 0 0
775 1739 0 2
775 6660 15 1
775 1458 15 1
775 1740 0 2
775 1742 0 0
775 6654 15 1
775 1744 0 0
775 1744 0 0
775 7241 15 1
775 6897 15 1
1019 7123 9 0
1019 7123 9 1
1019 7123 9 3
1019 7123 9 3
1019 7123 9 2
1019 7123 9 3
1019 5705 9 1
1019 7123 9 0
1019 7123 9 1
1019 7123 9 1
1019 7123 9 0
1019 7113 9 1
1019 7123 9 0
1019 1762 9 3
1019 7113 9 3
1019 7123 9 3
1019 7123 9 2
1019 7123 9 1
1019 7123 9 0
1019 7113 9 3
1019 7123 9 3
1019 7123 9 0
1019 1762 9 3
1019 7123 9 1
1019 7123 9 3
1019 7123 9 3
1019 1762 9 2
1019 1762 9 3
1019 7123 9 3
1019 7123 9 2
1019 7123 9 3
1019 1748 9 1
1019 7123 9 3
1019 1762 9 2
1019 7123 9 3
1019 5477 9 2
1019 7123 9 0
1019 7123 9 1
1019 7123 9 3
1019 7123 9 0
1019 2464 9 3
1019 7123 9 3
1019 8512 9 3
1019 7123 9 3
1019 7123 9 3
1019 1762 9 0
1019 1762 9 3
1019 7123 9 3
1019 7123 9 3
1019 7123 9 3
1019 7123 9 3
1019 1762 9 0
1019 7123 9 0
1019 7123 9 3
1019 7123 9 0
1019 1762 9 3
1019 7123 9 3
1019 7123 9 0
1019 1762 9 3
1019 8402 9 2
1019 7123 9 0
1019 1762 9 3
1019 7123 9 0
1019 7123 9 0
1019 7123 9 1
1019 7123 9 0
1019 7123 9 3
1019 7123 9 0
1019 1762 9 3
1019 7123 9 3
1019 1762 9 3
1019 7123 9 3
1019 7123 9 3
1019 1762 9 2
1019 7123 9 3
1019 7123 9 3
1019 7123 9 1
1019 7123 9 0
1019 7123 9 2
1019 7123 9 3
1019 7123 9 3
1019 7123 9 3
1019 7113 9 1
1019 1762 9 3
1019 1762 9 2
1019 8402 9 4
1019 7123 9 0
1019 4260 9 1
1019 5705 9 2
1019 7123 9 2
1019 1762 9 0
1019 7123 9 3
1019 7123 9 3
1019 1762 9 3
1019 7123 9 2
1019 5705 9 3
1019 7123 9 1
1019 1762 9 3
1019 7123 9 1
1019 7123 9 3
610 696 2 0
