d w z t
932 582 6 0
932 1387 6 0
932 1538 6 0
932 1386 6 0
932 103 6 0
932 1262 6 0
932 970 6 0
932 501 6 0
932 183 6 0
932 1193 6 0
932 90 6 0
932 1529 6 0
932 1458 6 0
932 1262 6 0
932 90 6 0
932 90 6 0
932 6826 6 0
932 90 6 0
932 110 6 0
932 6826 6 0
932 6826 6 0
932 1262 6 0
932 1047 6 0
932 90 6 0
932 1262 6 0
932 103 6 0
932 90 6 0
932 1193 6 0
932 970 6 0
932 1193 6 0
932 90 6 0
932 110 6 0
932 509 6 0
932 1193 6 0
932 1199 6 0
932 90 6 0
932 410 6 0
932 1458 6 0
932 920 6 0
932 380 6 0
932 90 6 0
932 1538 6 0
932 403 6 0
932 1458 6 0
932 1194 6 0
932 90 6 0
932 1262 6 0
932 90 6 0
932 90 6 0
932 1386 6 0
932 1199 6 0
932 90 6 0
932 1529 6 0
932 1262 6 0
932 403 6 0
932 612 6 0
932 509 6 0
932 6826 6 0
932 1547 6 0
932 90 6 0
932 90 6 0
932 1194 6 0
932 1434 6 0
932 409 6 0
932 1223 6 0
932 90 6 0
932 1193 6 0
932 423 6 0
932 90 6 0
932 1481 6 0
932 90 6 0
932 1193 6 0
932 90 6 0
932 423 6 0
932 501 6 0
932 403 6 0
998 1798 0 5
998 1799 0 0
998 1796 0 0
998 1797 0 0
998 1799 0 5
998 1800 0 0
998 1798 0 2
998 1797 0 0
998 1800 0 0
998 1798 0 6
998 1797 0 2
998 1795 0 0
998 1798 0 1
998 1800 0 0
998 1796 0 0
998 1800 0 0
998 1796 0 0
998 1798 0 0
998 1797 0 0
998 1800 0 0
998 1798 0 1
998 1798 0 0
998 1797 0 0
998 1797 0 0
998 1800 0 0
998 1799 0 0
998 1797 0 0
998 1798 0 1
998 1796 0 0
998 1796 0 2
998 1799 0 0
998 1796 0 5
998 1798 0 0
998 1798 0 0
998 1796 0 0
998 1800 0 0
998 1800 0 0
998 1799 0 2
998 1798 0 0
998 1798 0 4
998 1795 0 1
998 1799 0 0
998 1796 0 0
998 1799 0 0
998 1796 0 0
998 1800 0 0
998 1799 0 0
998 1798 0 0
998 1797 0 0
998 1795 0 2
998 1797 0 0
998 1796 0 0
998 1800 0 0
998 1798 0 2
998 1800 0 0
998 1795 0 0
998 1800 0 0
998 1796 0 0
998 1798 0 5
998 1799 0 0
998 1797 0 0
998 1797 0 3
998 1795 0 0
998 1795 0 0
998 1797 0 0
998 1798 0 1
998 1800 0 0
998 1795 0 0
998 1795 0 0
998 1796 0 0
998 1799 0 0
998 1797 0 0
998 1798 0 5
998 1798 0 2
998 1799 0 5
998 1798 0 0
998 1800 0 0
998 1795 0 2
998 1797 0 0
998 1799 0 2
998 1795 0 2
998 1798 0 2
998 1799 0 0
998 1795 0 2
998 1799 0 0
998 1800 0 1
998 1799 0 0
998 1798 0 0
998 1799 0 0
998 1798 0 0
998 1798 0 0
998 1798 0 4
998 1798 0 2
998 1800 0 4
998 1798 0 0
998 1796 0 2
998 1800 0 0
998 1797 0 2
998 1799 0 2
998 1798 0 0
998 1795 0 0
998 1799 0 1
998 1800 0 0
998 1795 0 0
998 1795 0 3
998 1797 0 0
998 1796 0 1
998 1798 0 2
998 1796 0 0
998 1799 0 0
998 1795 0 5
998 1799 0 0
998 1796 0 6
998 1796 0 0
998 1796 0 2
998 1795 0 0
998 1800 0 0
998 1797 0 0
998 1800 0 0
998 1796 0 0
998 1799 0 0
998 1799 0 0
998 1795 0 2
998 1797 0 0
998 1798 0 0
998 1795 0 1
998 1797 0 0
998 1797 0 0
998 1796 0 0
998 1800 0 0
998 1799 0 0
998 1795 0 0
998 1798 0 3
998 1797 0 0
998 1800 0 0
998 1798 0 0
998 1796 0 0
998 1800 0 0
998 1797 0 0
998 1800 0 0
998 1800 0 0
998 1795 0 0
998 1795 0 0
998 1798 0 0
998 1800 0 0
998 1795 0 0
998 1796 0 0
998 1798 0 0
998 1798 0 4
998 1796 0 2
998 1800 0 0
998 1799 0 0
998 1796 0 2
998 1800 0 0
998 1797 0 2
998 1799 0 1
998 1797 0 0
998 1797 0 6
998 1795 0 0
998 1800 0 0
998 1796 0 0
998 1799 0 2
998 1799 0 0
998 1795 0 5
998 1798 0 0
998 1796 0 2
998 1795 0 1
998 1799 0 0
998 1795 0 0
998 1800 0 0
998 1800 0 0
998 1797 0 0
998 1797 0 0
998 1796 0 0
998 1796 0 0
998 1800 0 0
998 1800 0 0
998 1795 0 1
998 1796 0 5
998 1796 0 0
998 1798 0 0
998 1796 0 0
998 1798 0 0
998 1796 0 0
998 1797 0 2
998 1797 0 0
998 1795 0 0
998 1795 0 5
998 1799 0 0
998 1795 0 1
998 1795 0 0
998 1797 0 0
998 1798 0 4
998 1800 0 0
998 1798 0 2
998 1795 0 0
998 1797 0 0
998 1800 0 2
998 1798 0 0
998 1796 0 2
998 1800 0 0
998 1800 0 0
998 1796 0 0
998 1797 0 0
998 1796 0 2
998 1799 0 0
998 1795 0 0
998 1795 0 2
998 1798 0 0
998 1799 0 0
998 1796 0 0
998 1797 0 0
998 1796 0 0
998 1799 0 0
998 1800 0 5
998 1797 0 0
998 1800 0 0
998 1798 0 2
998 1799 0 0
998 1800 0 2
998 1797 0 0
998 1800 0 0
998 1798 0 0
998 1799 0 0
998 1799 0 0
998 1798 0 0
998 1799 0 0
998 1795 0 0
998 1800 0 0
998 1798 0 1
998 1797 0 0
998 1797 0 0
998 1797 0 0
998 1796 0 0
998 1795 0 0
998 1798 0 1
998 1796 0 0
998 1797 0 0
998 1799 0 0
998 1797 0 2
998 1797 0 0
998 1796 0 2
998 1799 0 2
998 1799 0 0
998 1799 0 0
998 1798 0 4
998 1796 0 0
998 1795 0 0
998 1795 0 0
998 1800 0 0
998 1797 0 0
998 1799 0 0
998 1800 0 0
998 1796 0 0
998 1799 0 2
998 1796 0 0
998 1796 0 0
998 1796 0 1
998 1798 0 0
998 1799 0 2
998 1795 0 1
998 1795 0 0
998 1797 0 5
998 1799 0 6
998 1799 0 2
998 1795 0 5
998 1799 0 0
998 1795 0 5
998 1799 0 2
998 1796 0 4
998 1797 0 2
998 1799 0 0
998 1800 0 0
998 1795 0 0
998 1800 0 0
998 1795 0 2
998 1799 0 2
998 1796 0 0
998 1798 0 0
998 1797 0 0
998 1797 0 0
998 1799 0 0
998 1800 0 1
998 1796 0 3
998 1796 0 6
998 1797 0 0
998 1797 0 0
998 1797 0 0
998 1798 0 0
998 1798 0 0
998 1798 0 4
998 1799 0 0
998 1797 0 0
998 1795 0 0
998 1797 0 0
998 1797 0 1
998 1799 0 0
998 1797 0 0
998 1796 0 0
998 1795 0 0
998 1795 0 2
998 1797 0 2
998 1798 0 0
998 1796 0 0
998 1799 0 0
998 1795 0 0
998 1796 0 2
998 1797 0 0
998 1796 0 0
998 1800 0 2
998 1799 0 2
998 1798 0 2
998 1799 0 0
998 1800 0 0
998 1799 0 0
998 1799 0 0
998 1796 0 0
998 1798 0 0
998 1795 0 0
998 1795 0 0
998 1795 0 0
998 1797 0 1
998 1798 0 0
998 1800 0 5
998 1800 0 0
998 1798 0 2
998 1795 0 0
998 1795 0 2
998 1795 0 0
998 1800 0 0
998 1799 0 2
998 1797 0 0
998 1799 0 0
998 1800 0 0
998 1800 0 0
998 1799 0 0
998 1800 0 6
998 1796 0 0
998 1795 0 4
998 1797 0 0
998 1797 0 0
998 1797 0 0
998 1800 0 0
998 1800 0 2
998 1795 0 0
998 1800 0 0
998 1799 0 4
998 1795 0 4
998 1797 0 0
998 1800 0 2
998 1795 0 0
998 1796 0 0
998 1798 0 0
998 1796 0 2
998 1800 0 0
998 1799 0 2
998 1798 0 0
998 1799 0 0
998 1796 0 0
998 1796 0 1
998 1796 0 0
998 1799 0 0
998 1796 0 0
998 1797 0 0
998 1799 0 0
998 1800 0 0
998 1800 0 0
998 1795 0 2
998 1799 0 0
998 1800 0 0
998 1799 0 0
998 1798 0 0
998 1796 0 0
998 1798 0 0
998 1796 0 0
998 1796 0 0
998 1798 0 5
998 1795 0 0
998 1798 0 0
998 1795 0 0
998 1795 0 2
998 1795 0 0
998 1795 0 0
998 1795 0 0
998 1798 0 0
998 1800 0 0
998 1800 0 0
998 1798 0 2
998 1799 0 0
998 1800 0 0
998 1798 0 0
998 1798 0 1
998 1798 0 0
998 1798 0 1
998 1797 0 5
998 1799 0 0
998 1795 0 2
998 1800 0 5
998 1799 0 0
998 1800 0 0
998 1799 0 0
998 1797 0 0
998 1797 0 2
998 1795 0 0
998 1797 0 1
998 1794 0 2
998 1800 0 0
998 1797 0 0
998 1796 0 0
998 1796 0 0
998 1796 0 0
998 1800 0 1
998 1797 0 0
998 1799 0 0
998 1799 0 0
998 1800 0 2
998 1797 0 0
998 1797 0 6
998 1800 0 0
998 1795 0 0
998 1797 0 0
998 1800 0 2
998 1800 0 2
998 1798 0 2
998 1799 0 0
998 1795 0 0
998 1795 0 0
998 1800 0 0
998 1795 0 5
998 1795 0 0
998 1799 0 0
998 1799 0 0
998 1800 0 5
998 1795 0 0
998 1795 0 0
998 1798 0 0
998 1795 0 2
998 1795 0 0
998 1798 0 0
998 1798 0 0
998 1800 0 0
998 1800 0 5
998 1799 0 0
998 1796 0 0
998 1797 0 0
998 1797 0 4
998 1798 0 0
998 1799 0 0
998 1799 0 0
998 1797 0 0
998 1796 0 0
998 1799 0 0
998 1795 0 2
998 1799 0 2
998 1800 0 2
998 1797 0 6
998 1797 0 0
998 1796 0 0
998 1798 0 0
998 1795 0 2
998 1797 0 2
998 1797 0 2
998 1796 0 0
998 1796 0 0
998 1798 0 2
998 1795 0 1
998 1800 0 0
998 1798 0 0
998 1797 0 0
998 1796 0 0
998 1799 0 0
998 1800 0 0
998 1798 0 5
998 1796 0 0
998 1798 0 0
998 1800 0 0
998 1797 0 0
998 1798 0 0
998 1799 0 0
998 1800 0 0
998 1796 0 0
998 1796 0 5
998 1799 0 0
998 1800 0 2
998 1795 0 0
998 1799 0 1
998 1799 0 2
998 1799 0 0
998 1795 0 0
998 1800 0 2
998 1799 0 0
998 1798 0 0
998 1797 0 0
998 1800 0 0
998 1795 0 0
998 1797 0 0
998 1798 0 0
998 1795 0 0
998 1798 0 5
998 1797 0 0
998 1798 0 0
998 1796 0 0
998 1800 0 0
998 1800 0 0
998 1797 0 0
998 1798 0 0
998 1799 0 0
998 1796 0 0
998 1796 0 5
998 1796 0 1
998 1795 0 0
998 1798 0 0
998 1798 0 5
998 1797 0 4
998 1796 0 3
998 1797 0 0
998 1795 0 0
998 1799 0 1
998 1797 0 0
998 1798 0 0
998 1800 0 0
998 1796 0 0
998 1799 0 0
998 1798 0 0
998 1796 0 5
998 1798 0 0
998 1799 0 0
998 1799 0 0
998 1796 0 5
998 1795 0 0
998 1796 0 2
998 1797 0 0
998 1800 0 0
998 1796 0 0
998 1798 0 0
998 1797 0 0
998 1795 0 0
998 1796 0 0
998 1796 0 2
998 1796 0 0
998 1800 0 0
998 1799 0 0
998 1799 0 0
998 1800 0 0
998 1795 0 0
998 1800 0 2
998 1800 0 0
998 1797 0 2
998 1796 0 1
998 1797 0 2
998 1798 0 0
998 1796 0 0
998 1798 0 2
998 1795 0 2
998 1796 0 0
998 1798 0 2
998 1795 0 0
998 1798 0 0
998 1800 0 2
998 1798 0 0
998 1796 0 0
998 1795 0 0
998 1800 0 0
998 1797 0 6
998 1798 0 0
998 1796 0 0
998 1799 0 2
998 1796 0 2
998 1797 0 0
998 1797 0 0
998 1795 0 0
998 1799 0 0
998 1797 0 0
998 1796 0 2
998 1795 0 0
998 1795 0 0
998 1798 0 0
998 1798 0 0
998 1795 0 1
998 1795 0 0
998 1795 0 0
998 1796 0 0
998 1797 0 0
998 1796 0 5
998 1795 0 0
998 1799 0 0
998 1800 0 2
998 1795 0 0
998 1797 0 0
418 7904 12 0
418 1796 0 1
418 7902 12 0
418 2194 12 0
418 3026 12 0
418 4765 12 0
418 4130 12 0
418 4126 12 0
418 1796 0 1
418 4765 12 0
418 3024 12 0
418 4771 12 0
418 4131 12 0
418 1800 0 1
418 1799 0 1
418 2949 12 0
418 7903 12 0
418 7904 12 0
418 4766 12 0
418 2196 12 0
418 3223 12 0
418 7908 12 0
418 1794 7 3
418 7902 12 0
418 7902 12 0
418 1799 0 1
418 4121 0 1
418 1848 12 0
418 1797 0 1
418 1797 0 1
418 4119 12 0
418 7902 12 0
418 7903 12 0
418 2553 12 0
418 5977 12 0
418 5726 12 0
418 2552 12 0
418 4130 12 0
418 2552 12 0
418 6314 12 0
418 7906 12 0
418 7906 12 0
418 7906 12 0
418 1797 0 1
418 7906 12 0
418 3220 12 0
418 4768 12 0
418 1798 0 1
418 7907 12 0
418 1800 0 1
418 3023 12 0
418 1795 0 1
418 1797 0 1
418 1796 0 1
418 1796 0 1
418 7908 12 0
418 5212 12 0
418 7812 12 0
418 2554 12 0
418 7906 12 0
418 1800 0 1
418 2361 12 0
418 7908 12 0
418 4765 12 0
418 1799 0 1
418 2958 12 0
418 7906 12 0
418 4126 12 0
418 7907 12 0
418 5977 12 0
418 1795 0 1
418 1800 0 1
418 1800 0 1
418 1800 0 1
418 2553 12 0
418 1798 0 1
418 1796 0 1
418 7907 12 0
418 6263 12 0
418 7908 12 0
418 1796 0 1
418 5213 12 0
418 6604 12 0
418 7904 12 0
418 7686 12 0
418 2959 12 0
418 7906 12 0
418 7905 12 0
418 4618 12 0
418 6265 12 0
418 5727 12 0
418 7902 12 0
418 1799 0 1
418 7902 12 0
418 5218 12 0
418 7902 12 0
418 4129 12 0
418 1800 0 1
418 7902 12 0
418 2551 12 0
418 6262 12 0
418 5205 12 0
418 7903 12 0
418 4765 12 0
418 7902 12 0
418 4765 12 0
418 1799 0 1
418 1796 0 2
418 7684 12 0
418 7905 12 0
418 7908 12 0
418 2554 12 0
418 7904 12 0
418 7902 12 0
418 5403 12 0
418 1798 0 1
418 7908 12 0
418 1797 0 1
418 6313 12 0
418 2556 12 0
418 5207 12 0
418 4616 12 0
418 7902 12 0
418 3372 12 0
418 7907 12 0
418 2960 12 0
418 4771 12 0
418 7940 12 0
418 1800 0 1
418 7902 12 0
418 7810 0 1
418 3373 12 0
418 7902 12 0
418 6682 12 0
418 2950 12 0
418 5402 12 0
418 5206 12 0
418 4770 12 0
418 4767 12 0
418 6605 12 0
418 4768 12 0
418 3023 12 0
418 4770 12 0
418 4127 12 0
418 3024 12 0
418 7908 12 0
418 3580 12 0
418 1849 12 0
418 7939 12 0
418 1798 0 1
418 7904 12 0
418 7904 12 0
418 2551 12 0
418 3578 12 0
418 7902 12 0
418 2551 12 0
418 2359 12 0
418 1795 0 1
418 4766 12 0
418 1796 0 1
418 1797 0 1
418 7814 12 0
418 1795 0 1
418 7908 12 0
418 1797 0 1
418 7902 12 0
418 5212 12 0
418 2363 12 0
418 5980 12 0
418 1797 0 1
418 5979 12 0
418 1800 0 4
418 1797 0 1
418 7941 12 0
418 7906 12 0
418 2195 12 0
418 7906 12 0
418 3223 0 1
418 1800 0 1
418 6312 12 0
418 7902 12 0
418 7904 12 0
418 2554 12 0
418 2951 12 0
418 7902 12 0
418 7902 12 0
418 7907 12 0
418 4765 12 0
418 4128 12 0
418 7904 12 0
418 7906 12 0
418 7902 12 0
418 1797 0 1
418 1797 0 1
418 3029 12 0
418 7902 12 0
418 3219 12 0
418 4126 12 0
418 3028 12 0
418 1800 0 1
418 3219 12 0
418 7906 12 0
418 7903 12 0
418 7902 12 0
418 1800 0 1
418 5725 12 0
418 7903 12 0
418 5978 12 0
418 7903 12 0
418 2363 12 0
418 2358 12 0
418 3371 12 0
418 5212 7 3
418 4765 12 0
418 2364 12 0
418 7902 12 0
418 7904 12 0
418 7906 12 0
418 2358 12 0
418 2551 12 0
418 1797 0 1
418 2952 12 0
418 2555 0 1
418 5218 12 0
418 3023 12 0
418 7813 12 0
418 1796 0 1
418 3219 7 3
418 6683 12 0
418 7902 12 0
418 1799 0 1
418 3027 12 0
418 7902 12 0
418 7903 12 0
418 6268 12 0
418 1794 0 1
418 1799 0 5
418 7907 12 0
418 1799 0 1
418 4118 12 0
418 4768 12 0
418 7906 12 0
418 1799 0 1
418 4765 12 0
418 5212 7 3
146 6049 1 1
146 4480 3 0
146 7387 3 0
146 5801 3 0
146 3822 3 0
146 5193 3 0
146 6164 3 0
146 7930 1 1
146 6164 3 0
146 5801 1 1
146 2575 1 1
146 8099 1 1
146 3661 3 0
146 2007 1 1
146 2485 1 1
146 6164 3 0
146 6164 3 0
146 3822 3 0
146 7164 3 0
146 6164 3 0
146 6164 3 2
146 4812 3 0
146 90 1 1
146 5193 3 2
146 7855 3 0
146 7909 1 1
146 5193 3 0
146 5501 3 0
146 2007 1 1
146 2007 1 1
146 6164 3 0
146 8161 3 0
146 6164 3 0
146 2007 1 1
146 6164 3 0
146 3661 3 0
146 2007 1 1
146 2007 1 1
146 3822 3 0
146 5932 1 1
146 4480 3 0
146 4981 3 0
146 2007 1 1
146 2007 1 1
146 4480 3 0
146 2007 1 1
146 3226 3 0
146 2575 1 1
146 8099 3 0
146 8161 3 0
146 8161 3 0
146 4169 3 0
146 2007 1 1
146 7387 3 0
146 6164 1 1
146 4946 3 0
146 4853 3 0
146 2007 1 1
146 5801 3 0
146 2485 3 0
146 8099 1 1
146 8161 3 0
146 8161 3 0
146 2485 1 1
146 4480 3 0
146 5501 1 1
146 3226 3 0
146 90 1 1
146 5585 3 0
146 7416 1 1
146 2953 3 0
146 2007 1 1
146 2007 1 1
146 4480 3 0
146 3226 3 0
146 2007 1 1
146 8161 3 0
146 7387 3 0
146 4812 3 0
146 4169 3 0
395 3754 7 0
395 7907 7 0
395 4312 7 0
395 4074 7 0
395 4437 7 1
395 4437 7 0
395 4443 7 1
395 3752 7 0
395 3752 7 0
395 3752 7 0
395 3757 7 0
395 3752 7 0
395 7902 7 0
395 4074 7 1
395 3752 7 0
395 3756 7 0
395 7902 7 0
395 7902 7 1
395 4443 7 0
395 3752 7 0
395 7902 7 0
395 3752 7 0
395 1795 7 1
395 3752 7 0
395 6583 7 0
395 4314 7 0
395 7902 7 0
395 2732 7 0
395 3752 7 0
395 3752 7 0
395 2582 7 0
395 3752 7 0
395 3752 7 0
395 7906 7 0
395 7907 7 0
395 4312 7 0
395 2245 7 0
395 3752 7 0
395 7905 7 0
395 3752 7 0
395 4312 7 0
395 7907 7 0
395 7902 7 1
395 3752 7 0
395 3679 7 0
395 7902 7 0
395 3752 7 0
395 2245 7 1
395 3752 7 0
395 3752 7 0
395 7902 7 0
395 7902 7 1
395 7902 7 0
395 7902 7 1
395 3752 7 0
395 4312 7 0
395 3755 7 0
395 3752 7 1
395 7902 7 0
395 4313 7 0
395 3752 7 0
395 7902 7 0
395 7902 7 0
395 3752 7 0
395 3752 7 0
395 3752 7 0
395 6133 7 0
395 7902 7 0
395 6583 7 0
395 7902 7 0
395 3752 7 0
395 3752 7 0
395 4077 7 0
395 3754 7 0
395 3752 7 1
395 3752 7 0
395 3752 7 0
395 4074 7 1
395 5212 7 0
395 1794 7 0
395 6035 7 0
395 1798 7 1
395 7902 7 1
395 6530 7 0
395 7902 7 0
395 7516 7 0
395 5212 7 0
395 5212 7 0
395 3752 7 0
395 6029 7 0
395 4312 7 0
395 6061 7 0
395 3753 7 0
395 7902 7 0
395 4312 7 0
395 7904 7 0
395 2582 7 0
395 3756 7 0
395 7908 7 0
395 4437 7 0
395 3752 7 0
395 7905 7 0
395 4312 7 1
395 3753 7 0
395 7902 7 0
395 3752 7 0
395 7902 7 0
395 3752 7 0
395 3898 7 0
395 7516 7 0
395 3752 7 0
395 3752 7 0
395 7902 7 0
395 4074 7 0
395 3752 7 0
395 7902 7 0
395 3752 7 0
395 3006 7 0
395 7902 7 0
395 7902 7 1
771 1490 5 1
771 79 5 1
771 997 27 0
771 997 27 0
771 681 27 0
771 1559 27 0
771 1415 27 0
771 997 27 0
771 1622 27 0
771 1676 5 1
771 997 27 0
771 681 5 1
771 997 27 0
771 679 5 1
771 1656 5 1
771 997 27 0
771 997 27 0
771 997 27 0
771 997 27 0
771 681 5 1
771 1622 27 0
771 997 27 0
771 997 27 0
771 997 27 0
771 152 5 1
771 1585 27 0
771 997 27 0
771 997 27 0
771 831 5 1
771 1449 27 0
771 1319 5 1
771 1449 27 0
771 1449 27 0
771 997 27 0
771 997 27 0
771 1370 5 1
771 1082 5 1
771 1622 27 0
771 997 27 0
771 997 27 0
771 1299 27 0
771 1299 27 0
771 1559 27 0
771 681 5 1
771 1622 27 0
771 681 5 1
771 1449 27 0
771 679 27 0
771 902 27 0
771 14 5 1
771 997 27 0
771 1490 5 1
771 997 27 0
771 90 5 1
771 679 27 0
771 1559 27 0
771 681 5 1
771 681 5 1
771 681 27 0
771 997 27 0
771 997 27 0
48 2984 7 0
48 4312 7 0
48 4312 7 0
48 4312 7 1
48 4312 7 0
48 2245 7 0
48 4312 7 0
48 4312 7 0
48 4312 7 1
48 4312 7 0
48 4318 7 0
48 4312 7 0
48 4312 7 0
48 4312 7 1
48 4312 7 1
48 4312 7 1
48 2829 7 0
48 5900 7 1
48 4312 7 1
48 5900 7 0
48 5672 7 0
48 2970 7 1
48 2984 7 0
48 4312 7 0
48 4312 7 0
48 4312 7 0
48 4312 7 1
48 4312 7 0
48 4312 7 1
48 4324 7 0
48 1794 7 0
48 4312 7 1
48 2440 7 0
48 4312 7 0
48 4312 7 1
48 4312 7 1
48 4312 7 0
48 4312 7 1
48 4312 7 1
48 4312 7 1
48 4324 7 0
48 4313 7 1
48 4312 7 1
48 4312 7 1
48 4312 7 0
48 4312 7 0
48 4312 7 0
48 4317 7 1
48 4312 7 1
48 4312 7 0
48 4312 7 0
48 3993 7 1
48 4312 7 0
48 4312 7 1
48 4312 7 1
48 4312 7 0
48 4312 7 0
48 4312 7 1
48 4312 7 0
48 4316 7 0
48 4312 7 0
48 5113 7 0
48 4312 7 0
48 4312 7 1
48 4312 7 1
48 5113 7 1
48 7810 7 1
48 6256 7 0
48 4312 7 0
48 2245 7 0
48 4312 7 0
48 4312 7 0
48 4312 7 0
48 4312 7 1
48 8221 7 0
48 90 7 1
48 4314 7 1
48 5113 7 1
48 5677 7 1
48 4312 7 0
48 5677 7 1
48 4312 7 1
48 4312 7 1
48 4312 7 1
48 4312 7 0
48 4312 7 0
48 4312 7 0
48 6372 7 0
48 4312 7 0
48 4312 7 0
48 4312 7 0
48 4312 7 0
48 4312 7 0
48 4312 7 0
48 4312 7 1
48 5432 7 1
48 7300 7 0
48 4312 7 1
48 4312 7 1
48 4312 7 0
48 4315 7 1
48 4312 7 0
48 4312 7 1
48 7303 7 0
48 4312 7 1
845 4297 7 0
845 5578 7 2
845 5581 7 0
845 4312 7 1
845 2522 7 0
845 5581 7 0
845 5578 7 0
845 5578 7 1
845 2522 7 0
845 5578 7 2
845 5579 7 0
845 5578 7 0
845 2522 7 1
845 4317 7 2
845 5578 7 2
845 4297 7 1
845 4437 7 3
845 5578 7 1
845 4324 7 0
845 4437 7 2
845 7040 7 2
845 5522 7 2
845 4297 7 0
845 5578 7 1
845 4437 7 0
845 4312 7 0
845 5578 7 2
845 4437 7 0
845 5578 7 1
845 1794 7 1
845 4312 7 1
845 2522 7 0
845 5583 7 3
845 4297 7 2
845 2524 7 2
845 6220 7 1
845 5578 7 1
845 4297 7 1
845 4279 7 0
845 5578 7 0
845 4437 7 3
845 5578 7 0
845 4312 7 3
845 4297 7 2
845 5578 7 1
845 4312 7 0
845 2524 7 0
845 5582 7 1
845 5580 7 0
845 4437 7 1
845 4254 7 1
845 4143 7 0
845 6912 7 2
845 5578 7 0
845 4297 7 0
845 2757 7 0
845 4297 7 1
845 4312 7 0
845 4312 7 1
845 5578 7 2
845 2522 7 0
845 4302 7 3
845 4437 7 0
845 5578 7 2
845 5578 7 0
845 5578 7 0
845 5578 7 0
845 4324 7 0
845 4279 7 0
845 4285 7 3
845 2522 7 0
845 5406 7 0
845 4312 7 1
845 5521 7 2
845 5578 7 0
845 5582 7 2
845 4312 7 1
845 2757 7 0
845 5582 7 1
845 5578 7 2
845 5578 7 1
845 4312 7 1
845 6641 7 0
845 4312 7 0
845 5578 7 1
845 5578 7 1
845 6061 7 0
845 2757 7 2
845 2522 7 0
845 4300 7 1
845 5578 7 0
845 5129 7 0
845 5578 7 0
845 4312 7 0
845 2757 7 2
845 5578 7 0
845 6912 7 0
845 4312 7 1
845 4318 7 0
845 4312 7 0
845 5578 7 2
845 4297 7 0
845 6912 7 0
845 3219 7 0
845 4313 7 0
845 6927 7 1
845 6927 7 0
845 4324 7 0
845 4038 7 1
845 4312 7 2
845 5584 7 0
845 4297 7 0
845 4312 7 1
411 2734 7 0
411 4080 0 1
411 6912 7 0
411 1795 0 1
411 3519 7 0
411 3522 0 1
411 1799 0 1
411 1798 0 1
411 3782 0 1
411 1796 0 1
411 1797 0 1
411 1799 0 1
411 1799 0 1
411 1799 0 1
411 5618 0 1
411 4078 0 1
411 6912 0 1
411 1797 0 1
411 1798 0 1
411 1797 0 1
411 6939 0 1
411 1797 0 1
411 3473 7 0
411 1796 0 1
411 1799 0 1
411 6846 0 1
411 1799 0 1
411 1795 0 1
411 1799 0 1
411 1798 0 1
411 1799 0 1
411 6916 0 1
411 1795 0 1
411 1799 0 1
411 1797 0 1
411 1796 0 1
411 1795 0 1
411 3540 7 0
411 1799 0 1
411 3786 0 1
411 3785 0 1
411 7517 7 0
411 1799 0 1
411 1799 0 1
411 1796 0 1
411 1795 0 1
411 3523 0 1
411 1795 0 1
411 6849 0 1
411 1796 0 1
411 1795 0 1
411 4442 0 1
411 7905 0 1
411 1796 0 1
411 1798 0 1
411 1797 0 1
411 1799 0 1
411 1800 0 1
411 1795 0 1
411 1797 0 1
411 1800 0 1
411 1800 0 1
411 1795 0 1
411 1796 0 1
411 1800 0 1
411 4441 0 1
411 1800 0 1
411 1798 0 1
411 1800 0 1
411 1797 0 1
411 1798 0 1
411 1795 0 1
411 1795 0 1
411 1795 0 1
411 1800 0 1
411 1799 0 1
411 3525 7 0
411 1796 0 1
411 1800 0 1
411 1800 0 1
411 1797 0 1
411 1800 0 1
411 1799 0 1
411 6938 0 1
411 1795 0 1
411 1795 0 1
411 6914 0 1
411 4440 0 1
411 1800 0 1
411 1800 0 1
411 1797 0 1
411 1800 0 1
411 1799 0 1
411 1800 0 1
411 6847 0 1
411 1800 0 1
411 1795 0 1
411 1798 0 1
411 1796 0 1
411 6915 0 1
411 1795 0 1
411 1800 0 1
411 6917 0 1
411 6916 0 1
411 6915 0 1
411 1797 0 1
411 1799 0 1
411 1798 0 1
411 7520 0 1
411 3522 0 1
411 4439 7 0
411 1798 0 1
411 3787 0 1
411 7908 7 0
411 1797 0 1
411 1800 0 1
411 1798 0 1
411 1799 0 1
411 1799 0 1
411 1800 0 1
411 1795 0 1
411 1799 0 1
411 1799 0 1
411 1797 0 1
411 3477 7 0
411 6936 0 1
411 1796 0 1
411 4441 7 0
411 1797 0 1
411 7906 0 1
411 1796 0 1
411 1796 0 1
411 1796 0 1
411 1797 0 1
411 1797 0 1
411 1796 0 1
411 6940 0 1
411 1795 0 1
411 1797 0 1
411 3520 0 1
411 4437 7 0
411 6916 7 0
411 1798 0 1
411 5614 0 1
411 1797 0 1
411 1799 0 1
411 1798 0 1
411 1800 0 1
411 1800 0 1
411 1798 0 1
411 1796 0 1
411 1800 0 1
411 1798 0 1
411 1795 0 1
411 1797 0 1
411 1798 0 1
411 1796 0 1
411 1797 0 1
411 1799 0 1
411 1795 0 1
411 4442 0 1
411 1796 0 1
411 1798 0 1
411 1795 0 1
411 1798 0 1
411 7522 7 0
411 3035 0 1
411 1800 0 1
411 1799 0 1
411 1796 0 1
411 1795 0 1
411 1799 0 1
411 1799 0 1
411 1797 0 1
411 1795 0 1
